# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  854       3.206129268158e-10       1.849562706268e-12       8.211145430928e-13       1.284627179134e-14       1.046518371932e-14       3.718560101418e-15       4.806642106332e-18 
  855       3.195715178692e-10       1.866298214463e-12       1.039308267210e-12       1.285293364344e-14       1.041950330615e-14       3.695994999485e-15       8.645979957232e-18 
  856       3.185091275385e-10       1.883761719792e-12       1.255313997184e-12       1.285937126699e-14       1.037407019281e-14       3.673421953722e-15       1.245672490973e-17 
  857       3.174260858038e-10       1.901945517246e-12       1.469059656225e-12       1.286558446613e-14       1.032888294435e-14       3.650837916964e-15       1.623960353349e-17 
  858       3.163227265244e-10       1.920841796311e-12       1.680472635298e-12       1.287157305234e-14       1.028394009093e-14       3.628239809705e-15       1.999535117037e-17 
  859       3.151993874499e-10       1.940442640631e-12       1.889479791727e-12       1.287733684441e-14       1.023924012771e-14       3.605624519998e-15       2.372471196214e-17 
  860       3.140564102328e-10       1.960740027667e-12       2.096007447793e-12       1.288287566853e-14       1.019478151475e-14       3.582988903350e-15       2.742843887830e-17 
  861       3.128941404399e-10       1.981725828361e-12       2.299981389342e-12       1.288818935829e-14       1.015056267684e-14       3.560329782629e-15       3.110729374383e-17 
  862       3.117129275648e-10       2.003391806792e-12       2.501326864379e-12       1.289327775469e-14       1.010658200340e-14       3.537643947958e-15       3.476204726698e-17 
  863       3.105131250393e-10       2.025729619842e-12       2.699968581677e-12       1.289814070621e-14       1.006283784834e-14       3.514928156615e-15       3.839347906705e-17 
  864       3.092950902458e-10       2.048730816855e-12       2.895830709372e-12       1.290277806882e-14       1.001932852994e-14       3.492179132936e-15       4.200237770217e-17 
  865       3.080591845291e-10       2.072386839295e-12       3.088836873573e-12       1.290718970599e-14       9.976052330720e-15       3.469393568212e-15       4.558954069707e-17 
  866       3.068057732079e-10       2.096689020412e-12       3.278910156954e-12       1.291137548875e-14       9.933007497311e-15       3.446568120590e-15       4.915577457082e-17 
  867       3.055352255877e-10       2.121628584898e-12       3.465973097366e-12       1.291533529569e-14       9.890192240326e-15       3.423699414970e-15       5.270189486470e-17 
  868       3.042479149717e-10       2.147196648553e-12       3.649947686430e-12       1.291906901302e-14       9.847604734234e-15       3.400784042909e-15       5.622872616988e-17 
  869       3.029442186735e-10       2.173384217941e-12       3.830755368143e-12       1.292257653456e-14       9.805243117233e-15       3.377818562518e-15       5.973710215526e-17 
  870       3.016245180286e-10       2.200182190053e-12       4.008317037482e-12       1.292585776179e-14       9.763105491121e-15       3.354799498359e-15       6.322786559520e-17 
  871       3.002891984067e-10       2.227581351969e-12       4.182553038999e-12       1.292891260390e-14       9.721189921170e-15       3.331723341352e-15       6.670186839734e-17 
  872       2.989386492233e-10       2.255572380518e-12       4.353383165431e-12       1.293174097777e-14       9.679494435998e-15       3.308586548668e-15       7.015997163036e-17 
  873       2.975732639519e-10       2.284145841938e-12       4.520726656294e-12       1.293434280804e-14       9.638017027437e-15       3.285385543629e-15       7.360304555175e-17 
  874       2.961934401358e-10       2.313292191537e-12       4.684502196491e-12       1.293671802712e-14       9.596755650414e-15       3.262116715614e-15       7.703196963559e-17 
  875       2.947995794000e-10       2.343001773357e-12       4.844627914911e-12       1.293886657520e-14       9.555708222816e-15       3.238776419951e-15       8.044763260033e-17 
  876       2.933920874634e-10       2.373264819828e-12       5.001021383029e-12       1.294078840034e-14       9.514872625362e-15       3.215360977821e-15       8.385093243656e-17 
  877       2.919713741505e-10       2.404071451439e-12       5.153599613513e-12       1.294248345842e-14       9.474246701484e-15       3.191866676156e-15       8.724277643482e-17 
  878       2.905378486937e-10       2.435411124580e-12       5.302290808944e-12       1.294395208849e-14       9.433828517640e-15       3.168290990696e-15       9.062375766598e-17 
  879       2.890919055311e-10       2.467270965733e-12       5.447069824929e-12       1.294519614544e-14       9.393617149296e-15       3.144636277653e-15       9.399317847106e-17 
  880       2.876339382959e-10       2.499637408914e-12       5.587923293858e-12       1.294621788619e-14       9.353611907764e-15       3.120906143228e-15       9.735001079011e-17 
  881       2.861643445165e-10       2.532496744550e-12       5.724837928655e-12       1.294701959622e-14       9.313812080849e-15       3.097104226109e-15       1.006932182156e-16 
  882       2.846835256275e-10       2.565835119052e-12       5.857800523200e-12       1.294760358969e-14       9.274216932759e-15       3.073234197558e-15       1.040217559697e-16 
  883       2.831918869809e-10       2.599638534391e-12       5.986797952765e-12       1.294797220948e-14       9.234825704020e-15       3.049299761506e-15       1.073345708821e-16 
  884       2.816898378571e-10       2.633892847674e-12       6.111817174437e-12       1.294812782733e-14       9.195637611389e-15       3.025304654636e-15       1.106306013670e-16 
  885       2.801777914764e-10       2.668583770715e-12       6.232845227549e-12       1.294807284386e-14       9.156651847766e-15       3.001252646480e-15       1.139087774012e-16 
  886       2.786561650101e-10       2.703696869616e-12       6.349869234108e-12       1.294780968871e-14       9.117867582106e-15       2.977147539501e-15       1.171680205007e-16 
  887       2.771253795919e-10       2.739217564338e-12       6.462876399228e-12       1.294734082063e-14       9.079283959335e-15       2.952993169192e-15       1.204072436992e-16 
  888       2.755858603287e-10       2.775131128278e-12       6.571854011550e-12       1.294666872750e-14       9.040900100259e-15       2.928793404157e-15       1.236253515247e-16 
  889       2.740380363121e-10       2.811422687842e-12       6.676789443679e-12       1.294579592652e-14       9.002715101479e-15       2.904552146206e-15       1.268212399774e-16 
  890       2.724823406296e-10       2.848077222024e-12       6.777670152611e-12       1.294472496419e-14       8.964728035302e-15       2.880273330445e-15       1.299937965072e-16 
  891       2.709192103758e-10       2.885079561975e-12       6.874483680158e-12       1.294345841649e-14       8.926937949658e-15       2.855960925363e-15       1.331418999909e-16 
  892       2.693490866634e-10       2.922414390585e-12       6.967217653382e-12       1.294199888888e-14       8.889343868008e-15       2.831618932923e-15       1.362644207100e-16 
  893       2.677724146350e-10       2.960066242052e-12       7.055859785018e-12       1.294034901647e-14       8.851944789259e-15       2.807251388654e-15       1.393602203278e-16 
  894       2.661896434734e-10       2.998019501463e-12       7.140397873910e-12       1.293851146405e-14       8.814739687678e-15       2.782862361737e-15       1.424281518671e-16 
  895       2.646012264138e-10       3.036258404364e-12       7.220819805432e-12       1.293648892620e-14       8.777727512801e-15       2.758455955097e-15       1.454670596878e-16 
  896       2.630076207540e-10       3.074767036336e-12       7.297113551924e-12       1.293428412736e-14       8.740907189351e-15       2.734036305495e-15       1.484757794640e-16 
  897       2.614092878667e-10       3.113529332574e-12       7.369267173114e-12       1.293189982195e-14       8.704277617146e-15       2.709607583614e-15       1.514531381617e-16 
  898       2.598066932097e-10       3.152529077457e-12       7.437268816555e-12       1.292933879441e-14       8.667837671016e-15       2.685173994148e-15       1.543979540164e-16 
  899       2.582003063378e-10       3.191749904126e-12       7.501106718044e-12       1.292660385932e-14       8.631586200712e-15       2.660739775899e-15       1.573090365103e-16 
  900       2.565906009138e-10       3.231175294059e-12       7.560769202059e-12       1.292369786150e-14       8.595522030823e-15       2.636309201857e-15       1.601851863497e-16 
  901       2.549780547195e-10       3.270788576646e-12       7.616244682183e-12       1.292062367604e-14       8.559643960683e-15       2.611886579299e-15       1.630251954430e-16 
  902       2.533631496673e-10       3.310572928761e-12       7.667521661535e-12       1.291738420845e-14       8.523950764290e-15       2.587476249874e-15       1.658278468776e-16 
  903       2.517463718111e-10       3.350511374343e-12       7.714588733200e-12       1.291398239471e-14       8.488441190215e-15       2.563082589690e-15       1.685919148975e-16 
  904       2.501282113576e-10       3.390586783966e-12       7.757434580653e-12       1.291042120137e-14       8.453113961518e-15       2.538710009412e-15       1.713161648811e-16 
  905       2.485091626776e-10       3.430781874416e-12       7.796047978192e-12       1.290670362561e-14       8.417967775655e-15       2.514362954344e-15       1.739993533183e-16 
  906       2.468897243171e-10       3.471079208268e-12       7.830417791366e-12       1.290283269538e-14       8.383001304399e-15       2.490045904525e-15       1.766402277879e-16 
  907       2.452703990087e-10       3.511461193455e-12       7.860532977404e-12       1.289881146945e-14       8.348213193745e-15       2.465763374813e-15       1.792375269356e-16 
  908       2.436516936824e-10       3.551910082852e-12       7.886382585642e-12       1.289464303749e-14       8.313602063828e-15       2.441519914980e-15       1.817899804510e-16 
  909       2.420341194772e-10       3.592407973844e-12       7.907955757953e-12       1.289033052017e-14       8.279166508834e-15       2.417320109798e-15       1.842963090450e-16 
  910       2.404181917524e-10       3.632936807902e-12       7.925241729177e-12       1.288587706927e-14       8.244905096912e-15       2.393168579132e-15       1.867552244278e-16 
  911       2.388044300984e-10       3.673478370163e-12       7.938229827548e-12       1.288128586771e-14       8.210816370090e-15       2.369069978026e-15       1.891654292859e-16 
  912       2.371933583480e-10       3.714014288999e-12       7.946909475122e-12       1.287656012970e-14       8.176898844182e-15       2.345028996798e-15       1.915256172595e-16 
  913       2.355855045879e-10       3.754526035595e-12       7.951270188210e-12       1.287170310079e-14       8.143151008709e-15       2.321050361125e-15       1.938344729205e-16 
  914       2.339814011698e-10       3.794994923525e-12       7.951301577802e-12       1.286671805795e-14       8.109571326803e-15       2.297138832136e-15       1.960906717495e-16 
  915       2.323815847215e-10       3.835402108325e-12       7.946993349998e-12       1.286160830967e-14       8.076158235127e-15       2.273299206498e-15       1.982928801133e-16 
  916       2.307865961579e-10       3.875728587070e-12       7.938335306438e-12       1.285637719608e-14       8.042910143783e-15       2.249536316513e-15       2.004397552428e-16 
  917       2.291969369217e-10       3.915956342142e-12       7.925325639751e-12       1.285102807237e-14       8.009825625196e-15       2.225854562868e-15       2.025303328149e-16 
  918       2.276129369164e-10       3.956071793360e-12       7.907995963800e-12       1.284556425885e-14       7.976903984221e-15       2.202256504579e-15       2.045651965094e-16 
  919       2.260348844925e-10       3.996062399976e-12       7.886386682842e-12       1.283998909028e-14       7.944144696937e-15       2.178744246777e-15       2.065453270306e-16 
  920       2.244630700325e-10       4.035915521203e-12       7.860538734246e-12       1.283430593253e-14       7.911547222448e-15       2.155319906027e-15       2.084717162226e-16 
  921       2.228977859564e-10       4.075618415949e-12       7.830493590100e-12       1.282851818260e-14       7.879111002815e-15       2.131985610351e-15       2.103453671025e-16 
